x_pos,y_pos,s0,s1,s2,s3,s4,s5,s6,s7
7.450000000000000178e+00,3.049999999999999822e+00,-2.174999999999993605e-02,-4.971428571428911959e-03,-1.268749999999929656e-03,-3.314285714286110442e-03,-2.416666666669916306e-04,-2.610000000000312157e-03,-1.812500000000039080e-02,2.560700000000000753e-01
8.050000000000000711e+00,3.049999999999999822e+00,-2.996666666666699189e-02,-1.367142857142868324e-02,-1.242857142857798931e-03,-1.933333333333268509e-03,-5.592857142857303801e-03,-7.249999999997905906e-04,-1.615714285714301215e-02,3.231083333333334973e-01
8.449999999999999289e+00,3.049999999999999822e+00,-1.594999999999924256e-02,-1.401666666666656624e-02,-2.416666666666363646e-03,8.699999999997487955e-04,6.524999999999299589e-03,-2.899999999999680611e-03,-1.710999999999955959e-02,3.651928571428569303e-01
9.050000000000000711e+00,3.049999999999999822e+00,-2.610000000000058454e-02,-1.039166666666672435e-02,-3.935714285713741607e-03,-3.625000000000137227e-03,1.242857142857037604e-03,-3.262499999999945999e-03,-1.981666666666637155e-02,4.368642857142856495e-01
9.449999999999999289e+00,3.049999999999999822e+00,-2.361428571428574735e-02,-1.280833333333338507e-02,3.314285714285856738e-03,-4.764285714285269001e-03,-5.074999999999422855e-03,4.142857142857637835e-03,-1.739999999999995023e-02,4.584416666666664142e-01
1.005000000000000071e+01,3.049999999999999822e+00,-1.214374999999967564e-02,-1.860833333333378192e-02,5.592857142857050531e-03,-3.141666666666746103e-03,3.728571428571113028e-03,-2.485714285713821504e-03,-1.377499999999987068e-02,4.892714285714284683e-01
1.044999999999999929e+01,3.049999999999999822e+00,5.592857142857557938e-03,-1.056428571428570835e-02,-8.285714285717814221e-04,2.658333333333354979e-03,-5.437500000002870593e-04,-4.142857142852562902e-04,-1.333999999999946340e-02,5.218187499999999979e-01
1.105000000000000071e+01,3.049999999999999822e+00,1.367142857142919152e-02,-2.005833333333277221e-02,-2.278571428571447063e-03,-1.035714285714155755e-03,3.625000000007094769e-04,-3.480000000000060736e-03,-1.553571428571360637e-02,5.122642857142858386e-01
1.144999999999999929e+01,3.049999999999999822e+00,3.521428571428586451e-02,-1.636428571428614684e-02,3.624999999999249049e-03,-2.278571428571447063e-03,-1.449999999999877385e-03,-1.035714285714663379e-03,-2.146000000000007971e-02,4.919642857142856873e-01
1.205000000000000071e+01,3.049999999999999822e+00,5.316666666666650803e-02,-1.450000000000084555e-02,-1.035714285713394429e-03,1.268750000000373745e-03,-3.141666666665857924e-03,-4.350000000001112525e-03,-2.102499999999984936e-02,4.546785714285714874e-01
1.244999999999999929e+01,3.049999999999999822e+00,7.871428571428649990e-02,-1.740000000000030411e-02,-2.029999999999532179e-03,1.208333333333477810e-03,8.285714285717814221e-04,-9.062500000003304024e-04,-1.546666666666703625e-02,3.982666666666663247e-01
1.305000000000000071e+01,3.049999999999999822e+00,1.165437499999995019e-01,-2.154285714285768955e-02,7.250000000006787690e-04,-4.833333333327989871e-04,-2.485714285714329345e-03,-3.728571428571366732e-03,-2.126666666666625002e-02,3.446166666666667378e-01
1.344999999999999929e+01,3.049999999999999822e+00,1.672333333333337890e-01,-2.145999999999972235e-02,1.449999999999581181e-03,-3.141666666666450333e-03,3.443749999999079492e-03,4.350000000000742162e-03,-2.718750000000014211e-02,3.103000000000001313e-01
1.405000000000000071e+01,3.049999999999999822e+00,2.124249999999996419e-01,-2.485714285714252930e-02,-2.718750000000547118e-03,2.416666666663994936e-04,2.692857142856957490e-03,6.283333333333492206e-03,-2.537499999999977621e-02,2.413214285714284923e-01
1.444999999999999929e+01,3.049999999999999822e+00,2.574785714285707239e-01,-1.740000000000030411e-02,2.416666666665771238e-03,-1.087499999999463896e-03,-7.250000000000866862e-04,2.485714285714329345e-03,-2.585833333333346570e-02,2.015499999999995351e-01
1.505000000000000071e+01,3.049999999999999822e+00,3.144428571428569130e-01,-1.802142857142844182e-02,-1.812499999997996269e-04,2.071428571429073055e-03,2.658333333332466800e-03,-1.449999999999818188e-03,-2.423571428571413833e-02,1.420999999999995878e-01
1.544999999999999929e+01,3.049999999999999822e+00,3.733749999999996239e-01,-2.175000000000082423e-02,1.087500000000574119e-03,3.190000000000026148e-03,2.900000000000346745e-03,-2.416666666666955621e-04,-2.195714285714294584e-02,1.157928571428572806e-01
1.605000000000000071e+01,3.049999999999999822e+00,4.246083333333340870e-01,-1.565999999999938622e-02,-2.416666666666955621e-04,-7.539999999999835896e-03,4.764285714285776407e-03,-1.449999999999581181e-03,-2.730833333333393398e-02,7.394999999999996021e-02
1.644999999999999929e+01,3.049999999999999822e+00,4.545750000000004509e-01,-1.643333333333292859e-02,-1.657142857142801518e-03,9.666666666664861527e-04,1.180714285714325358e-02,-5.075305255429286760e-16,-2.005833333333277221e-02,5.618749999999961275e-02
1.705000000000000071e+01,3.049999999999999822e+00,4.896857142857139467e-01,-1.667499999999962415e-02,-1.242857142857037604e-03,7.249999999991985078e-04,5.256249999999740297e-03,-5.316666666666709958e-03,-1.256666666666639287e-02,3.210714285714288962e-02
1.744999999999999929e+01,3.049999999999999822e+00,5.054285714285714493e-01,-1.864285714285708953e-02,9.062500000003304024e-04,4.833333333333911241e-04,1.268750000000151701e-03,-2.278571428571193359e-03,-2.634166666666596865e-02,1.933333333333357371e-02
1.805000000000000071e+01,3.049999999999999822e+00,4.923785714285721649e-01,-1.208333333333359329e-02,-6.041666666666796644e-03,-4.640000000000555139e-03,2.718749999999658939e-03,2.071428571423743876e-04,-1.988571428571412475e-02,0.000000000000000000e+00
1.844999999999999929e+01,3.049999999999999822e+00,4.703799999999990211e-01,-2.117000000000040030e-02,-1.450000000000173372e-03,3.806250000000011013e-03,9.666666666667822483e-04,-7.042857142856462360e-03,-1.160000000000079544e-02,1.035714285714155755e-03
1.905000000000000071e+01,3.049999999999999822e+00,4.376583333333335379e-01,-1.975624999999903153e-02,-4.142857142857130429e-03,7.249999999994946034e-04,2.416666666666955621e-04,-2.537499999999859313e-03,-1.429285714285656768e-02,-6.283333333333492206e-03
1.944999999999999929e+01,3.049999999999999822e+00,3.946416666666670570e-01,-1.781428571428556040e-02,-3.866666666667128993e-03,4.060000000000130345e-03,-3.314285714286110442e-03,1.208333333333181823e-03,-7.491666666666674246e-03,-5.618750000000227729e-03
2.005000000000000071e+01,3.049999999999999822e+00,3.245928571428571274e-01,-1.740000000000030411e-02,3.625000000000655476e-03,3.383333333332849691e-03,2.899999999999636376e-03,-3.081250000001034550e-03,-1.056428571428494681e-02,-1.250624999999949694e-02
2.044999999999999929e+01,3.049999999999999822e+00,2.823357142857140234e-01,-1.905714285714208908e-02,1.864285714286698396e-03,7.105427357601002253e-16,-4.350000000000224347e-03,1.450000000000173372e-03,-1.387857142857105812e-02,-1.619166666666653140e-02
2.105000000000000071e+01,3.049999999999999822e+00,2.011357142857142233e-01,-1.776250000000012541e-02,-1.631249999999972999e-03,-1.208333333333477810e-03,3.728571428571620435e-03,1.691666666666868934e-03,-6.343749999998982148e-03,-1.087500000000011548e-02
2.144999999999999929e+01,3.049999999999999822e+00,1.781083333333327301e-01,-2.102499999999984936e-02,-1.864285714284922039e-03,1.933333333332972305e-03,1.450000000000427076e-03,-7.457142857142733464e-03,-4.833333333333615471e-03,-1.280833333333338507e-02
2.205000000000000071e+01,3.049999999999999822e+00,1.191416666666672980e-01,-1.884999999999976625e-02,2.416666666666363646e-03,-8.700000000001039801e-04,-2.485714285714836751e-03,5.799999999999805311e-03,-3.935714285714249014e-03,-1.401666666666686288e-02
2.244999999999999929e+01,3.049999999999999822e+00,9.424999999999954248e-02,-1.715833333333301527e-02,0.000000000000000000e+00,4.591666666666327501e-03,-4.349999999999631939e-03,5.155555555554395923e-03,-9.062499999999529265e-03,-1.304999999999978400e-02
2.305000000000000071e+01,3.049999999999999822e+00,4.640000000000072539e-02,-1.988571428571361821e-02,-2.692857142857718600e-03,-4.531250000000097700e-03,1.631250000000195044e-03,2.900000000000346745e-03,-1.408571428571419280e-02,-1.710999999999991347e-02
2.344999999999999929e+01,3.049999999999999822e+00,3.562857142857086407e-02,-2.634166666666715173e-02,-8.285714285715276104e-04,5.178571428571286835e-03,-1.035714285713394429e-03,1.657142857142547814e-03,-4.833333333333023063e-03,-1.160000000000020216e-02
2.405000000000000071e+01,3.049999999999999822e+00,4.893749999999696954e-03,-2.368333333333320564e-02,-3.728571428571366732e-03,-8.881784197001252323e-16,-9.666666666661901655e-04,8.458333333332568316e-03,-6.283333333332900665e-03,-1.015000000000002879e-02
2.444999999999999929e+01,3.049999999999999822e+00,-1.139285714285672921e-02,-2.009285714285726290e-02,-5.178571428570778561e-03,2.899999999999839338e-03,6.214285714288994653e-04,8.285714285717814221e-04,0.000000000000000000e+00,-8.941666666666550981e-03
2.505000000000000071e+01,3.049999999999999822e+00,-1.256666666666580133e-02,-1.993749999999994138e-02,-4.764285714285522270e-03,3.935714285714502284e-03,-2.071428571426281451e-04,1.450000000000469360e-03,2.537499999999859313e-03,-1.102000000000025182e-02
2.544999999999999929e+01,3.049999999999999822e+00,-2.402857142857125691e-02,-1.421000000000098920e-02,1.242857142857037604e-03,2.174999999999668084e-03,-3.141666666666746103e-03,1.035714285714155755e-03,-3.383333333332257716e-03,-4.971428571428658690e-03
2.605000000000000071e+01,3.049999999999999822e+00,-5.675714285714304752e-02,-2.340714285714235593e-02,-5.074999999999274536e-03,3.728571428571620435e-03,2.900000000000346745e-03,-4.350000000000224347e-03,-3.866666666666240815e-03,-6.283333333333196435e-03
2.644999999999999929e+01,3.049999999999999822e+00,-4.784999999999920567e-02,-1.957499999999967599e-02,-1.242857142857037604e-03,3.806250000000233058e-03,7.612957883143930140e-16,-1.739999999999497591e-03,-6.525000000001075946e-03,-6.766666666666291789e-03
2.049999999999999822e+00,3.450000000000000178e+00,-1.884999999999988421e-02,-8.285714285717814221e-04,2.416666666666955621e-03,-4.349999999999454130e-03,2.175000000000038014e-03,-4.350000000000265980e-03,-2.444285714285727301e-02,-1.788333333333340033e-02
2.450000000000000178e+00,3.450000000000000178e+00,-2.436000000000042645e-02,4.971428571428911959e-03,7.871428571429004567e-03,-5.558333333333405520e-03,2.071428571426281451e-04,9.666666666658940699e-04,-2.609999999999986289e-02,-6.214285714285949780e-03
3.049999999999999822e+00,3.450000000000000178e+00,-3.045000000000008811e-02,2.071428571433894447e-04,-3.866666666666832789e-03,6.766666666666291789e-03,-1.449999999999877385e-03,4.971428571428150416e-03,-2.610000000000075107e-02,1.208333333332885619e-03
3.450000000000000178e+00,3.450000000000000178e+00,-1.546666666666703625e-02,-3.866666666667128993e-03,-1.208333333333477810e-03,6.421428571428323788e-03,1.657142857141786487e-03,-6.835714285714849028e-03,-2.506428571428490418e-02,1.677857142857140313e-02
4.049999999999999822e+00,3.450000000000000178e+00,-1.812499999999950262e-02,-7.491666666666081838e-03,3.521428571429246427e-03,-4.833333333342793026e-04,-2.416666666663994936e-04,-3.262499999999945999e-03,-2.030000000000065086e-02,3.171874999999979572e-02
4.450000000000000178e+00,3.450000000000000178e+00,-2.088000000000000966e-02,-6.766666666666587560e-03,4.142857142857130429e-03,5.075000000000311033e-03,-1.087500000000130029e-03,-2.537500000000081357e-03,-2.682500000000024795e-02,4.101428571428528819e-02
5.049999999999999822e+00,3.450000000000000178e+00,-3.687142857142866603e-02,-2.174999999998927791e-03,5.509999999999593348e-03,2.278571428571193359e-03,2.220446049250313081e-16,-4.833333333336871655e-04,-1.631249999999995204e-02,7.858999999999945196e-02
5.450000000000000178e+00,3.450000000000000178e+00,-3.353125000000001243e-02,1.864285714285429663e-03,-8.119999999999905071e-03,3.624999999999767297e-03,4.350000000000520117e-03,-1.864285714285683366e-03,-2.054166666666764132e-02,1.071388888888896579e-01
6.049999999999999822e+00,3.450000000000000178e+00,-2.319999999999972778e-02,-8.492857142857144007e-03,-3.624999999999767297e-03,-2.537500000000081357e-03,8.285714285715276104e-04,-3.624999999998212985e-04,-1.740000000000000921e-02,1.437916666666664012e-01
6.450000000000000178e+00,3.450000000000000178e+00,-2.875833333333351408e-02,-5.074999999999718625e-03,-2.658333333333947387e-03,4.350000000000164499e-03,-2.537499999999637268e-03,8.078571428571887716e-03,-1.565999999999902886e-02,1.761749999999997485e-01
7.049999999999999822e+00,3.450000000000000178e+00,-3.422000000000054165e-02,-2.900000000000346745e-03,-1.242857142857037604e-03,4.142857142856877159e-03,0.000000000000000000e+00,3.314285714285856738e-03,-2.589285714285668658e-02,2.473700000000004506e-01
7.450000000000000178e+00,3.450000000000000178e+00,-2.972499999999911324e-02,-6.887499999999935341e-03,2.900000000000642949e-03,5.385714285713914980e-03,-5.219999999998847957e-03,-2.071428571423743876e-04,-2.191111111111116588e-02,3.021437500000001553e-01
8.050000000000000711e+00,3.450000000000000178e+00,-1.346428571428554856e-02,-1.425833333333355844e-02,3.769999999999029770e-03,-2.278571428571701200e-03,2.174999999999668084e-03,2.174999999999668084e-03,-1.450000000000066860e-02,3.762749999999999706e-01
8.449999999999999289e+00,3.450000000000000178e+00,-2.837857142857152376e-02,-7.491666666666970016e-03,5.799999999997140993e-04,-3.383333333333145895e-03,2.416666666666659417e-03,-1.449999999999877385e-03,-1.802142857142844182e-02,4.335499999999996024e-01
9.050000000000000711e+00,3.450000000000000178e+00,-3.141666666666450333e-03,-1.574285714285648605e-02,-3.107142857142467483e-03,-4.833333333333911241e-04,1.740000000000207960e-03,-6.835714285714595759e-03,-1.967857142857073680e-02,5.021142857142858462e-01
9.449999999999999289e+00,3.450000000000000178e+00,-2.444285714285701974e-02,-1.159999999999961062e-02,1.449999999998752200e-03,1.450000000000173372e-03,2.899999999993241101e-04,4.142857142852562902e-04,-1.537000000000077193e-02,4.990071428571426493e-01
1.005000000000000071e+01,3.450000000000000178e+00,-2.485714285714329345e-03,-1.884999999999946094e-02,2.692857142857211193e-03,1.657142857143309141e-03,-1.993749999999572253e-03,2.900000000000642949e-03,-1.377499999999987068e-02,5.942928571428574003e-01
1.044999999999999929e+01,3.450000000000000178e+00,7.250000000000866862e-04,-1.619166666666682630e-02,-6.766666666666883330e-03,2.174999999999075676e-03,3.624999999999841457e-03,-4.350000000000012711e-03,-1.401666666666715778e-02,5.923249999999997684e-01
1.105000000000000071e+01,3.450000000000000178e+00,2.030000000000065086e-02,-1.595000000000013074e-02,-2.071428571423743876e-04,1.812500000000216716e-04,2.692857142856449650e-03,-2.485714285713821504e-03,-1.860833333333348702e-02,6.044687499999996660e-01
1.144999999999999929e+01,3.450000000000000178e+00,3.359166666666742879e-02,-1.576874999999988702e-02,7.250000000000866862e-04,4.349999999999758574e-03,1.631249999999528910e-03,-3.728571428571113028e-03,-1.764166666666640640e-02,5.845312499999997247e-01
1.205000000000000071e+01,3.450000000000000178e+00,6.154444444444449880e-02,-1.860833333333259884e-02,-2.692857142856957490e-03,-2.356250000000059686e-03,5.558333333333109749e-03,3.314285714286110442e-03,-2.050714285714226245e-02,5.307000000000001716e-01
1.244999999999999929e+01,3.450000000000000178e+00,1.039166666666669486e-01,-1.721874999999961631e-02,2.029999999999532179e-03,5.385714285714168249e-03,-7.250000000003827818e-04,-4.557142857142386719e-03,-2.581000000000024247e-02,4.756000000000003003e-01
1.305000000000000071e+01,3.450000000000000178e+00,1.462428571428568691e-01,-1.957499999999938109e-02,9.666666666661901655e-04,-4.591666666666327501e-03,-2.071428571421206029e-04,-2.485714285714329345e-03,-2.078333333333256053e-02,4.088999999999999302e-01
1.344999999999999929e+01,3.450000000000000178e+00,1.712812499999998295e-01,-2.962142857142855898e-02,-4.142857142857638052e-04,-8.285714285715276104e-04,2.658333333333354979e-03,8.216666666667649110e-03,-2.754999999999974136e-02,3.531785714285717859e-01
1.405000000000000071e+01,3.450000000000000178e+00,2.541124999999995193e-01,-2.920714285714355943e-02,-5.558333333333109749e-03,4.060000000000130345e-03,-3.189999999999315779e-03,-4.142857142860175627e-04,-2.803333333333372576e-02,2.854083333333337080e-01
1.444999999999999929e+01,3.450000000000000178e+00,3.136833333333335361e-01,-2.382142857142862877e-02,-2.899999999999585635e-03,-9.666666666673743311e-04,2.718749999999658939e-03,-2.071428571428565214e-03,-2.667999999999999192e-02,2.276499999999998525e-01
1.505000000000000071e+01,3.450000000000000178e+00,3.905333333333329549e-01,-2.102500000000007141e-02,-6.007142857143321635e-03,4.059999999999419976e-03,6.041666666666205103e-03,-6.628571428570698663e-03,-2.102499999999955446e-02,1.662666666666670068e-01
